	char_count	word_count	sentence_count	avg_sentence_len	spelling_errors	long_word	exc_count	que_count	comma_count	stopwords_num	sat_num	unigram	bigrams	trigrams	noun_count	adj_count	adv_count	verb_count	fw_count	neg_sentiment	neu_sentiment	pos_sentiment	syllable_count	flesch_reading_ease	smog_index	flesch_kincaid_grade	coleman_liau_index	automated_readability_index	dale_chall_readability_score	difficult_words	linsear_write_formula	gunning_fog
1005	2625.0	583.0	15.0	38.86666666666667	18	67	0	0	26	239	4	188	419	493	134	61	52	121	121	0.737	11.715000000000003	2.547	658	60.42	11.4	13.8	6.86	16.4	6.26	27	18.666666666666668	15.0
1006	2344.0	487.0	28.0	17.392857142857142	27	59	3	13	10	221	4	204	431	477	102	20	46	96	96	0.307	23.615000000000002	4.078	568	80.72	9.4	6.0	7.6	7.6	6.12	46	6.0	8.42
1007	1489.0	288.0	6.0	48.0	26	36	0	0	7	110	0	121	228	251	90	20	23	43	43	0.0	5.444	0.5559999999999999	365	34.6	14.3	21.6	9.82	26.8	7.46	20	19.333333333333332	22.41
1008	2350.0	466.0	27.0	17.25925925925926	11	82	0	1	26	184	5	205	394	441	109	35	36	86	86	3.36	22.363999999999997	1.278	593	70.33	11.1	7.9	9.16	9.8	6.64	55	10.5	9.47
1009	2050.0	414.0	35.0	11.82857142857143	29	79	0	0	7	133	0	192	354	394	97	31	14	73	73	2.114	29.192999999999998	3.6929999999999996	522	69.28	9.9	6.2	7.75	6.1	5.8	37	6.111111111111111	6.11
1010	1667.0	359.0	19.0	18.894736842105264	20	33	0	0	2	165	0	124	262	306	75	28	17	67	67	0.821	17.262	0.9169999999999999	414	87.25	8.0	5.5	4.87	6.0	1.49	13	6.857142857142857	7.24
1011	2009.0	420.0	27.0	15.555555555555555	30	64	1	2	20	148	2	198	374	403	92	26	19	71	71	0.9139999999999999	21.773	4.313	474	74.59	9.5	6.2	9.1	8.4	6.16	40	7.857142857142858	7.2
1012	2593.0	577.0	36.0	16.02777777777778	26	46	4	4	13	246	11	235	498	554	116	25	36	111	111	2.575	28.624000000000006	4.800000000000001	627	87.65	8.2	5.4	5.62	6.8	5.78	41	11.2	7.99
1013	1449.0	311.0	20.0	15.55	14	40	0	0	12	140	4	133	258	279	55	13	16	56	56	1.2120000000000002	15.463000000000001	3.3260000000000005	375	73.78	10.5	6.5	6.31	6.1	5.62	22	10.833333333333334	7.81
1014	1919.0	398.0	25.0	15.92	22	51	0	0	4	179	6	144	273	320	73	26	25	70	70	3.4440000000000004	20.142	1.414	477	82.34	9.7	5.3	6.84	6.3	5.41	24	7.142857142857142	6.95
1015	3069.0	597.0	32.0	18.65625	29	132	10	3	32	200	14	295	547	583	153	45	41	101	101	3.9229999999999996	25.669999999999998	2.404	789	53.41	12.4	10.2	11.13	11.8	7.47	93	10.142857142857142	10.01
1016	2019.0	428.0	24.0	17.833333333333332	21	64	6	0	16	183	8	213	384	417	87	30	25	77	77	0.6910000000000001	20.811	2.4989999999999997	516	67.28	11.2	9.0	7.31	9.7	6.56	45	7.2857142857142865	10.99
1017	1386.0	278.0	12.0	23.166666666666668	18	26	1	0	1	132	2	141	249	268	70	13	12	48	48	0.135	10.719000000000001	1.145	335	63.56	10.4	12.5	7.85	15.2	6.47	20	11.4	14.19
1018	2377.0	487.0	22.0	22.136363636363637	14	75	0	0	9	198	5	195	410	460	122	29	18	88	88	1.1889999999999998	17.902	2.909	602	67.18	10.6	9.1	7.72	9.8	6.08	39	14.75	9.73
1019	3553.0	706.0	35.0	20.17142857142857	45	128	0	4	36	252	22	291	605	669	176	58	37	124	124	0.7690000000000001	28.789	5.442000000000002	898	61.16	10.8	9.3	9.75	10.5	6.47	74	10.666666666666666	9.1
1020	1350.0	303.0	17.0	17.823529411764707	16	23	0	4	7	137	5	137	264	282	54	10	10	70	70	0.87	13.325	2.804	330	88.87	7.3	4.9	4.41	5.0	1.43	11	7.0	6.77
1021	2304.0	508.0	29.0	17.517241379310345	38	63	7	2	14	180	8	218	421	478	141	29	25	100	100	2.8759999999999994	25.060000000000002	1.064	564	79.7	10.0	6.3	7.13	8.0	6.2	46	10.166666666666666	8.37
1022	1893.0	374.0	17.0	22.0	22	66	1	0	17	149	13	183	313	343	76	35	21	66	66	0.458	13.664	2.879	473	68.6	11.0	8.5	9.17	10.5	6.27	35	10.5	9.61
1023	2308.0	510.0	37.0	13.783783783783784	38	66	9	6	21	174	9	207	422	476	119	39	27	90	90	1.7100000000000002	30.057	5.232	567	73.88	9.4	6.5	7.18	7.2	5.91	41	6.125	7.26
1024	1888.0	426.0	29.0	14.689655172413794	36	43	8	3	11	160	0	168	339	392	91	22	29	82	82	0.424	23.197999999999997	5.377999999999999	461	79.9	9.0	6.3	6.61	7.6	5.77	29	5.444444444444445	7.94
1025	3267.0	645.0	38.0	16.973684210526315	23	116	0	1	34	243	12	239	526	612	155	42	45	99	99	0.127	32.203	5.67	832	65.01	10.9	7.8	9.33	8.8	5.98	57	8.857142857142858	8.1
1026	2566.0	517.0	23.0	22.47826086956522	30	92	2	5	20	223	12	239	459	499	110	38	29	84	84	1.062	19.156000000000002	2.7809999999999997	644	67.38	11.0	9.0	8.82	10.8	6.78	61	15.0	10.3
1027	1109.0	216.0	11.0	19.636363636363637	6	41	1	0	5	97	4	115	181	196	48	15	13	38	38	0.066	9.427000000000001	1.5070000000000001	277	70.23	11.4	7.9	8.7	9.3	6.69	27	12.2	10.41
1028	2446.0	520.0	27.0	19.25925925925926	18	60	0	0	14	214	7	204	428	494	102	26	44	96	96	0.5	22.28	4.22	593	79.6	9.0	6.4	6.78	7.5	5.75	37	8.333333333333334	7.85
1029	2502.0	504.0	23.0	21.91304347826087	23	92	0	1	29	209	8	235	461	496	112	38	24	85	85	0.518	20.374000000000002	2.1079999999999997	634	60.65	11.3	9.5	9.28	10.4	6.5	53	8.833333333333334	9.53
1030	2713.0	528.0	39.0	13.538461538461538	45	105	0	1	21	186	6	265	472	508	135	35	29	82	82	2.9669999999999996	32.833	3.1990000000000003	711	58.99	10.9	8.1	9.73	8.2	7.13	83	6.666666666666667	8.36
1031	2335.0	481.0	16.0	30.0625	18	63	0	3	15	239	5	203	432	471	81	23	30	93	93	0.0	14.678000000000003	1.322	594	61.84	12.4	13.2	7.32	15.6	6.72	39	14.25	15.23
1032	1309.0	252.0	15.0	16.8	13	53	0	0	15	88	7	149	235	249	69	20	9	34	34	0.20600000000000002	11.974000000000002	2.8200000000000003	335	56.96	10.9	8.9	10.55	9.7	8.09	51	8.428571428571429	9.25
1033	2061.0	426.0	25.0	17.04	30	68	0	1	18	147	8	198	378	417	99	29	20	84	84	0.705	21.905	2.3890000000000002	531	59.84	12.2	9.8	9.23	11.0	7.05	55	10.666666666666666	10.61
1034	1329.0	288.0	8.0	36.0	18	24	0	0	3	101	1	133	250	276	96	15	19	60	60	0.066	7.375	0.5589999999999999	323	56.05	11.2	15.4	8.66	19.9	7.73	32	14.25	17.24
1035	3099.0	617.0	34.0	18.147058823529413	23	96	0	1	8	256	14	257	541	593	153	40	39	98	98	2.789	26.013999999999996	5.1960000000000015	787	70.13	11.1	8.0	8.23	9.0	6.23	60	6.5	8.99
1036	2028.0	429.0	25.0	17.16	17	51	0	0	6	179	3	162	343	394	92	31	17	83	83	1.7440000000000002	21.02	2.236	498	80.21	9.4	6.1	7.02	7.4	5.37	22	7.142857142857142	7.51
1037	805.0	166.0	12.0	13.833333333333334	8	24	0	0	4	64	2	94	152	161	42	17	7	29	29	0.225	9.804	1.971	197	74.19	9.1	6.4	8.52	7.9	6.14	16	4.7	7.03
1038	1601.0	348.0	4.0	87.0	11	29	0	0	8	185	1	118	275	316	69	9	17	61	61	0.129	3.444	0.427	407	-12.77	18.2	41.9	6.35	51.1	5.89	11	28.0	43.82
1039	1946.0	394.0	18.0	21.88888888888889	18	72	0	0	25	148	8	163	345	375	98	23	11	72	72	0.0	15.684	2.316	497	60.85	11.1	9.4	9.17	10.3	6.57	43	10.166666666666666	9.53
1040	3093.0	639.0	29.0	22.03448275862069	23	99	1	4	12	240	6	245	512	601	162	47	28	113	113	0.278	24.996	3.7270000000000008	780	68.5	10.8	8.6	7.72	9.3	6.3	61	10.166666666666666	9.25
1041	1434.0	312.0	22.0	14.181818181818182	21	38	0	1	7	108	1	146	269	298	79	17	19	66	66	0.851	19.180000000000003	1.9689999999999999	349	84.37	8.8	4.5	6.95	6.1	5.59	22	8.833333333333334	6.46
1042	1952.0	421.0	28.0	15.035714285714286	47	59	0	1	12	144	9	209	385	413	119	27	15	66	66	0.477	23.808	3.715	493	74.79	9.9	6.2	7.36	6.8	6.47	48	6.0	7.77
1043	1861.0	395.0	31.0	12.741935483870968	26	62	0	2	26	142	4	171	333	371	91	25	16	59	59	1.462	26.305999999999997	3.232	453	77.13	9.7	5.3	7.11	5.8	5.76	33	6.625	6.25
1044	2759.0	540.0	33.0	16.363636363636363	20	111	1	0	21	165	16	254	479	524	139	51	26	94	94	4.933	25.187999999999995	2.8779999999999992	699	65.52	11.4	7.6	10.37	9.5	7.15	81	9.0	8.76
1045	2855.0	605.0	43.0	14.069767441860465	20	86	8	2	35	218	8	238	499	567	131	42	38	108	108	5.292	33.741	3.9670000000000005	694	76.11	9.2	5.6	7.53	6.4	5.92	54	6.25	6.57
1046	3085.0	631.0	25.0	25.24	45	90	0	0	18	267	10	242	544	612	131	42	32	122	122	0.193	20.568000000000005	4.239	773	64.44	10.9	10.1	8.07	11.3	6.31	54	9.0	10.71
1047	3144.0	619.0	31.0	19.967741935483872	40	127	0	5	32	237	19	293	553	596	156	41	32	109	109	0.645	27.099999999999998	3.255	802	58.92	11.6	10.2	9.81	11.8	7.01	80	12.2	10.44
1048	1565.0	336.0	13.0	25.846153846153847	18	42	0	0	9	167	1	128	265	300	63	12	20	66	66	0.122	12.254	0.624	385	71.99	10.7	9.3	7.38	11.2	6.03	22	14.75	10.75
1049	2213.0	460.0	23.0	20.0	19	84	0	2	25	195	7	176	363	411	92	25	26	82	82	1.282	20.016	1.7029999999999998	567	71.04	11.3	7.6	8.29	8.9	6.17	42	15.0	8.77
1050	2188.0	442.0	28.0	15.785714285714286	25	61	3	4	9	185	7	185	372	419	101	41	18	78	78	1.4860000000000002	25.569999999999997	0.9440000000000001	553	74.08	10.6	6.4	7.76	7.0	6.21	47	8.428571428571429	7.36
1051	1429.0	320.0	22.0	14.545454545454545	12	47	2	1	26	105	3	167	292	314	80	18	15	52	52	0.7660000000000001	18.15	3.085	353	76.01	9.4	5.7	6.83	6.2	6.64	39	5.222222222222222	7.53
1052	1842.0	411.0	21.0	19.571428571428573	19	38	0	0	12	178	6	200	382	405	83	26	24	75	75	1.9649999999999999	16.317	2.718	454	87.55	8.1	5.4	4.99	6.2	5.62	26	6.857142857142857	7.54
1053	1141.0	236.0	18.0	13.11111111111111	16	36	0	0	1	87	6	138	217	231	42	13	9	55	55	0.393	15.797	1.8090000000000002	283	77.03	8.3	5.3	7.29	6.0	6.31	27	5.444444444444445	6.47
1054	2800.0	631.0	37.0	17.054054054054053	15	73	8	1	29	210	4	217	450	547	162	42	27	123	123	0.469	28.964000000000002	7.567	708	73.37	9.4	6.7	7.07	7.5	5.97	51	6.857142857142857	7.11
1055	1958.0	397.0	21.0	18.904761904761905	18	68	0	0	14	172	6	151	293	335	78	26	23	78	78	0.0	17.844	3.156	515	71.04	10.9	7.6	7.6	8.1	6.2	39	8.666666666666666	8.28
1056	1327.0	256.0	8.0	32.0	13	35	0	0	2	124	4	109	207	238	52	18	19	52	52	0.046	6.370000000000001	1.585	343	57.34	12.4	12.9	8.66	14.7	6.64	23	15.25	14.2
1057	1468.0	311.0	17.0	18.294117647058822	3	47	0	4	11	127	7	139	252	283	74	28	13	52	52	1.143	14.215000000000002	1.643	378	71.34	11.5	7.5	7.48	8.0	6.11	28	11.333333333333334	8.36
1058	2067.0	488.0	25.0	19.52	18	28	2	3	13	182	3	162	357	428	133	38	15	87	87	3.0709999999999997	20.433000000000003	1.496	517	74.73	8.2	8.3	6.04	9.5	5.96	31	6.714285714285714	9.43
1059	1829.0	405.0	27.0	15.0	13	57	0	1	4	173	2	163	338	379	92	23	14	76	76	0.358	23.618000000000002	3.024	474	71.55	10.4	7.4	6.15	6.9	5.82	30	6.875	7.79
1060	2436.0	509.0	31.0	16.419354838709676	24	72	0	5	12	190	9	237	451	483	117	28	23	92	92	0.0	27.823	3.177	618	81.83	9.5	5.5	6.49	6.3	5.75	40	7.0	7.05
1061	2682.0	528.0	29.0	18.20689655172414	19	108	3	4	26	192	6	244	462	506	139	44	22	82	82	0.713	23.528	4.759	693	60.85	12.6	9.4	10.39	11.3	7.37	80	13.8	10.45
1062	1114.0	227.0	13.0	17.46153846153846	10	31	0	0	1	94	2	90	162	193	53	15	16	47	47	1.225	11.211	0.563	283	71.14	9.9	7.6	7.65	8.1	5.49	13	9.0	7.39
1063	255.0	56.0	5.0	11.2	3	7	0	0	1	25	0	41	54	54	11	3	3	10	10	0.502	4.057	0.442	67	75.91	9.5	5.7	5.38	4.5	6.5	7	6.375	8.19
1064	1954.0	409.0	34.0	12.029411764705882	28	60	2	5	11	145	1	175	358	393	104	20	19	68	68	0.815	30.053	3.131	492	77.84	9.3	5.0	7.22	5.8	5.85	37	5.0	5.44
1065	2670.0	566.0	32.0	17.6875	21	56	0	1	8	264	3	227	486	535	103	40	37	112	112	2.9140000000000006	25.457999999999995	3.6270000000000002	658	79.7	9.0	6.3	5.68	6.3	5.44	32	7.428571428571429	7.37
1066	255.0	49.0	4.0	12.25	0	10	0	0	3	11	2	38	48	47	17	4	5	8	8	0.0	3.473	0.527	65	49.82	11.9	9.5	12.63	11.3	8.33	10	7.833333333333334	9.3
1067	1302.0	283.0	11.0	25.727272727272727	13	27	0	0	3	124	1	119	220	248	62	21	17	50	50	1.5980000000000003	8.905	0.499	317	79.03	9.9	8.7	5.87	10.5	1.89	10	10.8	10.82
1068	1394.0	278.0	14.0	19.857142857142858	15	43	0	0	10	102	3	138	239	264	57	24	18	59	59	1.3940000000000001	10.392000000000001	2.215	343	70.23	10.3	7.9	8.23	9.0	6.22	27	8.333333333333334	8.91
1069	1703.0	361.0	22.0	16.40909090909091	25	40	0	0	10	135	2	143	271	317	86	19	22	70	70	0.402	19.231999999999996	2.3659999999999997	408	82.04	8.6	5.4	6.31	6.1	5.34	20	6.625	6.59
1070	1934.0	398.0	20.0	19.9	24	69	1	0	18	170	8	167	331	368	83	22	22	74	74	2.157	16.933	0.9089999999999999	487	65.96	11.6	9.5	7.89	10.7	6.2	33	10.5	10.42
1071	2061.0	445.0	25.0	17.8	45	56	5	1	18	179	4	203	398	431	102	34	22	82	82	0.0	20.092	4.908	501	78.08	9.7	7.0	6.85	8.1	5.9	33	7.2857142857142865	8.43
1072	1771.0	368.0	20.0	18.4	18	55	0	0	17	151	5	176	338	363	81	23	11	73	73	0.867	17.233	1.9000000000000001	437	80.31	9.8	6.1	7.42	7.6	5.95	31	11.6	7.99
1073	2964.0	584.0	27.0	21.62962962962963	13	113	0	0	31	215	10	255	497	555	141	47	25	96	96	0.284	20.881	5.835	758	60.75	12.1	9.5	9.81	10.7	6.74	70	8.428571428571429	10.31
1074	2029.0	417.0	13.0	32.07692307692308	31	50	0	0	2	202	0	176	365	398	86	14	30	81	81	0.759	11.327	0.915	480	65.43	10.1	13.9	7.09	17.9	6.51	23	8.333333333333334	16.43
1075	3911.0	799.0	41.0	19.48780487804878	26	150	2	0	25	309	12	308	659	763	227	49	33	133	133	0.9490000000000001	35.315000000000005	4.736	993	59.13	11.5	10.1	9.34	11.3	7.03	102	12.6	10.21
1076	1496.0	317.0	11.0	28.818181818181817	18	30	0	0	6	149	1	149	282	307	59	25	12	57	57	0.381	9.386	1.2329999999999999	365	78.11	9.6	9.0	6.16	11.1	6.25	24	11.8	11.53
1077	1918.0	388.0	22.0	17.636363636363637	26	57	0	1	16	135	1	140	267	319	103	41	7	61	61	0.45999999999999996	19.781	1.7590000000000001	446	81.12	8.0	5.8	8.41	8.1	5.51	24	8.166666666666666	6.78
1078	1158.0	234.0	19.0	12.31578947368421	14	40	0	0	4	73	5	129	210	225	63	19	11	42	42	2.4539999999999997	15.817000000000002	0.729	296	68.26	10.2	6.6	9.03	7.6	6.47	28	6.111111111111111	7.06
1079	1745.0	406.0	30.0	13.533333333333333	20	45	2	15	13	158	1	155	326	375	95	17	12	80	80	1.549	26.856	1.595	438	81.12	9.5	5.8	6.2	6.8	5.91	31	8.166666666666666	7.67
1080	1330.0	290.0	22.0	13.181818181818182	13	27	0	0	0	129	2	144	259	284	61	21	15	55	55	0.40800000000000003	18.249	3.343	327	93.03	7.3	3.3	4.51	3.5	5.19	16	5.0	5.59
1081	1851.0	387.0	15.0	25.8	17	69	0	7	22	153	3	175	338	370	87	31	28	67	67	0.069	12.139999999999997	2.792	471	64.04	12.7	10.3	8.36	11.8	6.38	33	8.428571428571429	11.27
1082	1833.0	367.0	16.0	22.9375	13	52	0	1	6	173	3	160	315	351	91	11	17	69	69	0.0	13.954	2.0460000000000003	453	73.81	11.1	8.6	7.96	10.6	5.97	26	12.4	10.49
1083	2116.0	468.0	25.0	18.72	11	59	0	2	22	184	9	200	402	453	71	34	36	104	104	1.011	20.728	3.2590000000000003	540	80.21	9.4	6.1	5.68	6.3	5.87	37	8.666666666666666	7.92
1084	3008.0	601.0	29.0	20.724137931034484	53	109	8	3	33	223	8	267	550	594	152	33	35	104	104	0.8179999999999998	25.307000000000002	2.8739999999999997	736	48.3	14.7	16.3	10.46	21.2	7.93	76	12.4	17.98
1085	2131.0	451.0	30.0	15.033333333333333	18	50	1	0	8	203	5	197	386	424	88	25	27	72	72	0.421	27.501	2.078	522	83.15	8.8	5.0	6.26	5.5	5.67	35	6.5	6.98
1086	1921.0	413.0	26.0	15.884615384615385	13	54	2	6	20	168	1	193	368	399	80	23	24	75	75	0.356	21.772000000000002	3.8720000000000003	470	82.95	9.2	5.1	6.6	6.1	5.65	30	5.777777777777778	6.72
1087	1231.0	257.0	12.0	21.416666666666668	24	35	0	0	5	125	2	106	198	225	50	16	10	55	55	0.0	10.725	1.2750000000000001	311	67.01	11.7	11.2	7.38	13.2	6.51	21	19.333333333333332	12.95
1088	2948.0	624.0	37.0	16.864864864864863	18	101	0	0	29	246	9	243	516	593	153	30	30	107	107	0.363	32.81000000000001	3.8259999999999996	733	81.53	9.9	5.6	6.89	6.9	6.16	61	10.166666666666666	8.17
1089	2373.0	503.0	35.0	14.371428571428572	32	69	0	1	16	200	7	236	453	491	120	26	31	92	92	1.828	27.611000000000004	5.56	586	75.0	9.7	6.1	6.77	6.2	5.86	43	7.571428571428571	6.85
1090	1410.0	276.0	17.0	16.235294117647058	13	55	4	1	10	97	2	144	248	266	65	17	18	50	50	0.43600000000000005	14.511000000000001	2.054	358	65.62	11.0	7.6	9.5	8.6	6.51	33	7.0	7.31
1091	1701.0	310.0	24.0	12.916666666666666	16	76	0	0	9	100	8	170	286	302	75	27	23	65	65	0.5860000000000001	21.329	2.084	428	60.01	10.6	7.7	11.41	9.2	7.24	52	5.7	7.48
1092	1511.0	312.0	18.0	17.333333333333332	18	47	0	0	10	120	0	164	280	297	73	15	24	68	68	0.492	15.801999999999998	1.705	377	65.46	11.0	9.7	8.71	11.4	6.74	34	11.6	10.81
1093	550.0	127.0	4.0	31.75	10	10	0	0	1	66	0	66	109	119	17	7	4	26	26	0.0	3.745	0.255	140	74.87	7.2	10.3	3.79	10.5	6.18	8	17.333333333333332	12.33
1094	2099.0	447.0	23.0	19.434782608695652	19	51	0	0	5	181	3	198	393	430	96	24	36	86	86	0.425	17.653	4.922000000000001	517	77.47	9.0	7.2	6.62	8.1	5.84	32	8.166666666666666	8.74
1095	2037.0	445.0	32.0	13.90625	20	56	0	0	17	154	5	190	368	413	126	27	20	69	69	2.2150000000000003	25.540999999999997	4.244	510	75.5	8.7	5.9	6.89	6.3	5.94	39	7.2857142857142865	6.49
1096	1719.0	365.0	20.0	18.25	20	38	0	0	3	162	7	154	301	351	78	21	23	83	83	1.0670000000000002	17.331999999999997	1.6009999999999998	426	77.06	9.6	7.4	6.38	8.0	5.65	22	8.5	9.01
1097	1585.0	312.0	13.0	24.0	18	53	1	0	6	124	0	174	302	309	72	23	17	62	62	0.405	11.38	1.2149999999999999	389	64.75	12.5	10.0	9.41	12.2	6.77	35	15.25	11.18
1098	1059.0	210.0	9.0	23.333333333333332	30	41	0	0	2	100	2	117	195	206	48	17	14	30	30	0.132	7.5760000000000005	1.292	288	57.81	13.2	10.6	7.89	10.2	7.38	33	13.4	11.78
1099	1587.0	328.0	17.0	19.294117647058822	36	43	0	0	8	129	0	157	280	310	75	27	21	58	58	0.144	14.735999999999997	2.12	391	77.67	9.0	7.1	6.85	8.1	6.09	29	8.833333333333334	8.75
1100	957.0	193.0	5.0	38.6	27	30	0	0	6	80	1	121	181	188	47	11	9	41	41	0.255	3.8449999999999998	0.899	235	61.33	12.0	13.4	8.66	17.1	8.53	35	28.5	16.29
1101	3941.0	792.0	36.0	22.0	40	140	1	0	19	318	7	324	645	752	214	55	32	136	136	0.6689999999999999	32.028	3.3030000000000004	962	68.7	10.3	8.5	8.88	10.1	6.7	93	8.666666666666666	9.53
1102	2087.0	439.0	26.0	16.884615384615383	25	78	0	1	29	162	9	191	374	421	94	28	24	66	66	0.085	22.942000000000004	2.9730000000000003	513	73.37	9.5	6.7	7.94	7.9	6.21	43	7.428571428571429	7.44
1103	2689.0	528.0	24.0	22.0	44	102	0	1	15	211	8	243	467	512	129	48	40	81	81	0.077	20.493	3.4300000000000006	693	59.84	12.4	9.8	9.05	10.4	7.17	77	10.5	11.03
1104	425.0	80.0	5.0	16.0	4	19	0	0	0	43	0	44	66	72	17	9	1	15	15	0.839	3.544	0.617	112	64.91	11.6	7.9	9.33	8.4	5.65	6	8.6	8.08
1105	2348.0	504.0	38.0	13.263157894736842	12	66	0	1	13	202	8	209	416	473	111	40	34	76	76	0.726	33.2	4.074	580	84.78	8.8	4.4	6.02	4.8	5.66	40	5.888888888888889	6.21
1106	1546.0	307.0	26.0	11.807692307692308	12	56	0	0	2	116	1	166	287	301	80	11	16	56	56	1.5159999999999998	19.363	5.120000000000001	384	76.93	9.4	5.3	7.98	6.3	6.11	33	5.666666666666667	6.87
1107	1418.0	308.0	17.0	18.11764705882353	17	40	0	0	17	134	6	135	259	289	61	13	19	57	57	0.674	14.334000000000001	1.991	351	79.8	10.0	6.3	6.38	7.1	5.7	21	6.25	8.06
1108	2987.0	602.0	26.0	23.153846153846153	24	94	0	2	17	264	6	236	515	580	126	40	59	107	107	0.346	23.756	1.898	782	66.88	11.8	9.2	7.83	10.0	6.24	54	8.0	10.08
1109	1568.0	322.0	14.0	23.0	21	47	0	0	6	160	6	126	232	279	57	29	20	59	59	0.308	11.807	1.8840000000000001	409	65.05	10.9	9.9	7.14	10.1	6.1	25	11.4	10.4
1110	2986.0	634.0	26.0	24.384615384615383	41	85	1	2	33	282	12	252	533	599	143	39	35	107	107	0.458	22.710000000000004	2.832	749	72.19	11.8	9.2	7.49	11.2	6.43	56	14.5	11.23
1111	2267.0	506.0	30.0	16.866666666666667	34	61	6	2	22	177	1	202	426	492	125	40	29	75	75	0.415	25.823	2.7619999999999996	550	79.9	9.1	6.3	6.84	7.8	5.71	33	7.571428571428571	7.73
1112	2077.0	408.0	28.0	14.571428571428571	24	89	3	2	25	149	10	194	360	394	85	20	30	75	75	2.7060000000000004	21.881999999999998	3.411	516	65.42	11.3	7.7	10.26	9.4	6.78	53	8.571428571428571	8.63
1113	1554.0	330.0	15.0	22.0	29	40	0	0	6	140	4	155	278	311	69	26	19	62	62	0.8570000000000001	12.482999999999999	1.661	389	74.22	10.7	8.4	7.49	10.3	6.43	31	14.75	10.58
1114	1793.0	372.0	14.0	26.571428571428573	51	48	0	1	3	152	3	171	330	358	97	30	13	73	73	0.41300000000000003	12.673	0.915	455	55.0	13.2	13.8	8.37	16.0	7.33	43	8.833333333333334	15.11
1115	255.0	62.0	7.0	8.857142857142858	7	5	2	0	2	24	0	43	58	60	19	2	1	13	13	0.655	6.345	0.0	65	78.65	7.6	4.7	4.67	3.8	6.09	6	4.4	4.67
1116	1935.0	383.0	20.0	19.15	16	81	1	3	28	156	10	185	351	379	85	25	26	57	57	1.0110000000000001	17.021	1.967	491	62.48	12.9	8.8	10.03	10.4	6.81	48	10.142857142857142	10.44
1117	2096.0	457.0	39.0	11.717948717948717	19	59	0	2	15	172	9	198	393	441	87	29	23	78	78	0.79	30.564000000000007	7.645	526	85.49	9.0	4.1	5.78	4.6	5.72	38	6.625	6.21
1118	144.0	31.0	3.0	10.333333333333334	1	3	0	0	0	10	1	26	29	29	9	0	1	6	6	0.0	2.199	0.801	36	87.72	7.8	3.3	5.42	3.7	6.42	4	4.166666666666667	6.56
1119	2642.0	510.0	26.0	19.615384615384617	24	98	0	0	3	208	13	243	467	501	112	43	27	98	98	0.8540000000000001	20.959999999999997	4.186	662	69.92	11.2	8.0	8.88	9.3	6.58	61	10.166666666666666	9.48
1120	1574.0	351.0	12.0	29.25	12	36	0	5	0	189	1	143	284	324	43	17	25	80	80	0.673	10.613000000000001	0.714	400	77.71	9.3	9.2	4.88	10.2	2.12	16	13.75	11.25
1121	2451.0	477.0	20.0	23.85	15	83	0	0	19	166	10	190	377	427	138	53	26	67	67	0.064	16.325	3.6109999999999998	633	58.11	12.8	10.5	10.68	12.8	6.83	55	10.666666666666666	11.24
1122	2119.0	431.0	22.0	19.59090909090909	33	61	2	0	11	174	12	210	391	416	92	46	32	87	87	0.628	17.742	3.6310000000000002	537	69.01	10.6	8.4	8.36	9.6	6.82	54	12.8	9.63
1123	255.0	50.0	3.0	16.666666666666668	0	9	0	0	3	18	1	41	49	48	11	3	5	11	11	0.0	1.9480000000000002	1.052	66	65.01	10.5	7.8	9.27	8.6	6.16	5	8.0	8.61
1124	1654.0	336.0	17.0	19.764705882352942	18	53	0	0	12	140	8	166	292	317	77	19	19	60	60	0.918	15.833	0.249	421	68.5	11.6	8.6	8.76	10.2	6.65	38	16.25	9.88
1125	1726.0	394.0	26.0	15.153846153846153	32	33	1	2	0	196	2	173	354	384	59	19	23	77	77	2.034	20.936999999999998	3.029	428	91.31	8.1	4.0	3.65	3.4	5.24	21	4.9	6.86
1126	1898.0	369.0	22.0	16.772727272727273	39	68	0	0	5	139	3	168	312	349	106	34	13	60	60	0.387	16.817	4.796	466	71.95	10.6	7.2	9.8	9.6	6.74	47	6.625	8.96
1127	1115.0	245.0	8.0	30.625	17	15	0	0	2	116	1	118	211	231	55	13	11	45	45	1.27	6.272	0.45699999999999996	263	84.44	9.2	8.7	5.18	11.0	1.98	8	18.0	11.91
1128	1840.0	371.0	21.0	17.666666666666668	12	63	0	0	6	151	2	160	311	352	93	26	8	67	67	0.289	18.795	1.9170000000000003	456	71.44	10.0	7.4	8.0	8.2	5.7	26	13.4	7.76
1129	3046.0	654.0	32.0	20.4375	30	91	14	7	51	230	11	270	571	639	169	49	28	114	114	0.676	26.264	5.062	744	69.62	10.2	8.1	8.59	9.8	6.73	74	10.5	9.26
1130	1102.0	232.0	11.0	21.09090909090909	28	33	0	0	8	101	4	117	198	219	57	11	8	37	37	0.108	9.794	1.0979999999999999	278	77.47	11.0	7.2	6.79	8.1	6.01	19	9.0	9.35
1131	3748.0	723.0	36.0	20.083333333333332	24	153	0	0	30	274	13	294	623	700	166	60	36	124	124	0.653	31.558999999999994	3.788	952	61.36	12.0	9.2	10.1	10.6	6.76	90	11.166666666666666	9.88
1132	1683.0	344.0	19.0	18.105263157894736	13	44	0	0	2	143	1	152	270	302	81	17	22	60	60	0.0	17.251999999999995	1.7480000000000002	409	80.01	8.7	6.2	7.02	7.3	5.71	25	7.0	7.4
